session_id,timestamp,hypothesis,workload,config_g,config_c,iteration,run_type,cycles,cache_misses,branch_misses,page_faults,context_switches
20260715_161841,2026-07-15T16:47:48.378063,H1,lat_mem_rd,on,100000,109,workload_baseline,9994800000,34655000,1180000,57787,40
20260715_161841,2026-07-15T16:47:56.827334,H1,lat_mem_rd,on,100000,109,tool_overhead,1500000,2700,1600,144,7
20260715_161841,2026-07-15T16:48:04.337891,H1,lat_mem_rd,on,100000,110,workload_baseline,10011600000,45000,797000,651,56
20260715_161841,2026-07-15T16:48:12.785205,H1,lat_mem_rd,on,100000,110,tool_overhead,1400000,2500,1400,146,7
20260715_161841,2026-07-15T16:48:20.307172,H1,lat_mem_rd,on,100000,111,workload_baseline,10008400000,302000,797000,8112,48
20260715_161841,2026-07-15T16:48:28.737678,H1,lat_mem_rd,on,100000,111,tool_overhead,3700000,6800,6000,142,12
20260715_161841,2026-07-15T16:48:36.312648,H1,lat_mem_rd,on,100000,112,workload_baseline,10011700000,46000,804000,464,48
20260715_161841,2026-07-15T16:48:44.754368,H1,lat_mem_rd,on,100000,112,tool_overhead,1350000,3100,1600,148,7
20260715_161841,2026-07-15T16:48:52.250316,H1,lat_mem_rd,on,100000,113,workload_baseline,10010700000,53000,818000,685,48
20260715_161841,2026-07-15T16:49:00.696837,H1,lat_mem_rd,on,100000,113,tool_overhead,1700000,2800,2500,150,7
20260715_161841,2026-07-15T16:49:08.211439,H1,lat_mem_rd,on,100000,114,workload_baseline,10006400000,17678000,949000,21944,49
20260715_161841,2026-07-15T16:49:16.655874,H1,lat_mem_rd,on,100000,114,tool_overhead,6400000,13100,14300,146,19
20260715_161841,2026-07-15T16:49:24.161881,H1,lat_mem_rd,on,100000,115,workload_baseline,10011500000,23000,788000,470,48
20260715_161841,2026-07-15T16:49:32.635709,H1,lat_mem_rd,on,100000,115,tool_overhead,1450000,2800,1500,151,6
20260715_161841,2026-07-15T16:49:40.146030,H1,lat_mem_rd,on,100000,116,workload_baseline,10011100000,37000,829000,1106,48
20260715_161841,2026-07-15T16:49:48.586494,H1,lat_mem_rd,on,100000,116,tool_overhead,1550000,2900,1700,148,7
20260715_161841,2026-07-15T16:49:56.089930,H1,lat_mem_rd,on,100000,117,workload_baseline,10003700000,47622000,1204000,37188,40
20260715_161841,2026-07-15T16:50:04.523528,H1,lat_mem_rd,on,100000,117,tool_overhead,1400000,2100,2200,148,7
20260715_161841,2026-07-15T16:50:12.042182,H1,lat_mem_rd,on,100000,118,workload_baseline,10011800000,35000,808000,593,56
20260715_161841,2026-07-15T16:50:20.496144,H1,lat_mem_rd,on,100000,118,tool_overhead,1550000,3000,1600,144,7
20260715_161841,2026-07-15T16:50:28.024883,H1,lat_mem_rd,on,100000,119,workload_baseline,10011900000,45000,817000,2352,48
20260715_161841,2026-07-15T16:50:36.460870,H1,lat_mem_rd,on,100000,119,tool_overhead,2650000,6100,4500,148,9
20260715_161841,2026-07-15T16:50:43.973096,H1,lat_mem_rd,on,100000,120,workload_baseline,9991500000,47902000,1319000,74181,45
20260715_161841,2026-07-15T16:50:52.408073,H1,lat_mem_rd,on,100000,120,tool_overhead,1500000,3000,1900,148,7
20260715_161841,2026-07-15T16:50:59.918831,H1,lat_mem_rd,on,100000,121,workload_baseline,10011000000,46000,789000,498,48
20260715_161841,2026-07-15T16:51:08.410081,H1,lat_mem_rd,on,100000,121,tool_overhead,1400000,2500,1100,146,7
20260715_161841,2026-07-15T16:51:15.921738,H1,lat_mem_rd,on,100000,122,workload_baseline,10009500000,40000,802000,6433,56
20260715_161841,2026-07-15T16:51:24.403243,H1,lat_mem_rd,on,100000,122,tool_overhead,3250000,6400,6300,147,11
20260715_161841,2026-07-15T16:51:31.926921,H1,lat_mem_rd,on,100000,123,workload_baseline,10012000000,10191000,866000,447,42
20260715_161841,2026-07-15T16:51:40.361427,H1,lat_mem_rd,on,100000,123,tool_overhead,1500000,2800,1500,148,7
20260715_161841,2026-07-15T16:51:47.865910,H1,lat_mem_rd,on,100000,124,workload_baseline,10011900000,39000,813000,603,48
20260715_161841,2026-07-15T16:51:56.313971,H1,lat_mem_rd,on,100000,124,tool_overhead,1400000,2900,1500,144,7
20260715_161841,2026-07-15T16:52:03.835086,H1,lat_mem_rd,on,100000,125,workload_baseline,9995400000,3162000,833000,17431,56
20260715_161841,2026-07-15T16:52:12.278375,H1,lat_mem_rd,on,100000,125,tool_overhead,6550000,14000,12300,146,17
20260715_161841,2026-07-15T16:52:19.786312,H1,lat_mem_rd,on,100000,126,workload_baseline,10011800000,32000,793000,475,48
20260715_161841,2026-07-15T16:52:28.227295,H1,lat_mem_rd,on,100000,126,tool_overhead,1550000,2900,1300,150,7
20260715_161841,2026-07-15T16:52:35.790216,H1,lat_mem_rd,on,100000,127,workload_baseline,10012100000,36000,824000,784,48
20260715_161841,2026-07-15T16:52:44.281429,H1,lat_mem_rd,on,100000,127,tool_overhead,1850000,3000,3000,145,7
20260715_161841,2026-07-15T16:52:51.799033,H1,lat_mem_rd,on,100000,128,workload_baseline,9997000000,34707000,1101000,31164,47
20260715_161841,2026-07-15T16:53:00.306487,H1,lat_mem_rd,on,100000,128,tool_overhead,3850000,8300,6600,149,11
20260715_161841,2026-07-15T16:53:07.822037,H1,lat_mem_rd,on,100000,129,workload_baseline,10011900000,37000,806000,480,48
20260715_161841,2026-07-15T16:53:16.267964,H1,lat_mem_rd,on,100000,129,tool_overhead,1550000,2800,1500,150,7
20260715_161841,2026-07-15T16:53:23.789824,H1,lat_mem_rd,on,100000,130,workload_baseline,10011400000,33000,823000,1401,50
20260715_161841,2026-07-15T16:53:32.233811,H1,lat_mem_rd,on,100000,130,tool_overhead,1700000,3200,2200,146,7
20260715_161841,2026-07-15T16:53:39.742491,H1,lat_mem_rd,on,100000,131,workload_baseline,9987700000,50572000,1379000,86458,48
20260715_161841,2026-07-15T16:53:48.192002,H1,lat_mem_rd,on,100000,131,tool_overhead,1750000,2900,2600,159,7
20260715_161841,2026-07-15T16:53:55.704052,H1,lat_mem_rd,on,100000,132,workload_baseline,10011300000,62000,784000,488,46
20260715_161841,2026-07-15T16:54:04.157596,H1,lat_mem_rd,on,100000,132,tool_overhead,1600000,2900,2200,148,7
20260715_161841,2026-07-15T16:54:11.679338,H1,lat_mem_rd,on,100000,133,workload_baseline,10010600000,56000,798000,3124,46
20260715_161841,2026-07-15T16:54:20.164011,H1,lat_mem_rd,on,100000,133,tool_overhead,1850000,6400,3900,155,10
20260715_161841,2026-07-15T16:54:27.701892,H1,lat_mem_rd,on,100000,134,workload_baseline,9999800000,31448000,1094000,33220,38
20260715_161841,2026-07-15T16:54:36.143479,H1,lat_mem_rd,on,100000,134,tool_overhead,1500000,2300,1300,144,7
20260715_161841,2026-07-15T16:54:43.665749,H1,lat_mem_rd,on,100000,135,workload_baseline,10011200000,47000,793000,537,46
20260715_161841,2026-07-15T16:54:52.107858,H1,lat_mem_rd,on,100000,135,tool_overhead,1500000,2900,1600,150,7
20260715_161841,2026-07-15T16:54:59.615239,H1,lat_mem_rd,on,100000,136,workload_baseline,10007800000,942000,796000,8120,46
20260715_161841,2026-07-15T16:55:08.070634,H1,lat_mem_rd,on,100000,136,tool_overhead,3450000,7700,6500,149,11
20260715_161841,2026-07-15T16:55:15.586853,H1,lat_mem_rd,on,100000,137,workload_baseline,10011100000,47000,797000,455,46
20260715_161841,2026-07-15T16:55:24.018181,H1,lat_mem_rd,on,100000,137,tool_overhead,1550000,2800,2400,152,7
20260715_161841,2026-07-15T16:55:31.566661,H1,lat_mem_rd,on,100000,138,workload_baseline,10010700000,50000,821000,677,46
20260715_161841,2026-07-15T16:55:40.003531,H1,lat_mem_rd,on,100000,138,tool_overhead,1400000,2800,1300,150,7
20260715_161841,2026-07-15T16:55:47.520679,H1,lat_mem_rd,on,100000,139,workload_baseline,9995900000,19981000,952000,21936,46
20260715_161841,2026-07-15T16:55:55.972316,H1,lat_mem_rd,on,100000,139,tool_overhead,3200000,6600,5700,146,16
20260715_161841,2026-07-15T16:56:03.532993,H1,lat_mem_rd,on,100000,140,workload_baseline,10012100000,51000,794000,471,46
20260715_161841,2026-07-15T16:56:11.970328,H1,lat_mem_rd,on,100000,140,tool_overhead,1450000,2500,1400,149,7
20260715_161841,2026-07-15T16:56:19.491119,H1,lat_mem_rd,on,100000,141,workload_baseline,10012200000,33000,830000,1106,46
20260715_161841,2026-07-15T16:56:27.936045,H1,lat_mem_rd,on,100000,141,tool_overhead,1550000,3600,2000,148,7
20260715_161841,2026-07-15T16:56:35.446611,H1,lat_mem_rd,on,100000,142,workload_baseline,9994200000,48104000,1295000,61873,46
20260715_161841,2026-07-15T16:56:43.877994,H1,lat_mem_rd,on,100000,142,tool_overhead,1700000,3100,2800,148,7
20260715_161841,2026-07-15T16:56:51.397737,H1,lat_mem_rd,on,100000,143,workload_baseline,10011300000,52000,807000,594,54
20260715_161841,2026-07-15T16:56:59.821112,H1,lat_mem_rd,on,100000,143,tool_overhead,1900000,3400,3100,147,7
20260715_161841,2026-07-15T16:57:07.338363,H1,lat_mem_rd,on,100000,144,workload_baseline,10009900000,50000,818000,2652,50
20260715_161841,2026-07-15T16:57:15.780827,H1,lat_mem_rd,on,100000,144,tool_overhead,3150000,6900,5700,144,9
20260715_161841,2026-07-15T16:57:23.289861,H1,lat_mem_rd,on,100000,145,workload_baseline,9990300000,47550000,1389000,74182,39
20260715_161841,2026-07-15T16:57:31.728184,H1,lat_mem_rd,on,100000,145,tool_overhead,1850000,3100,3000,146,7
20260715_161841,2026-07-15T16:57:39.230452,H1,lat_mem_rd,on,100000,146,workload_baseline,10012100000,44000,795000,628,50
20260715_161841,2026-07-15T16:57:47.677347,H1,lat_mem_rd,on,100000,146,tool_overhead,1650000,2800,2400,144,7
20260715_161841,2026-07-15T16:57:55.191986,H1,lat_mem_rd,on,100000,147,workload_baseline,10010000000,38000,789000,5808,42
20260715_161841,2026-07-15T16:58:03.620130,H1,lat_mem_rd,on,100000,147,tool_overhead,4350000,8000,6100,141,13
20260715_161841,2026-07-15T16:58:11.150704,H1,lat_mem_rd,on,100000,148,workload_baseline,10010800000,10805000,874000,456,36
20260715_161841,2026-07-15T16:58:19.575529,H1,lat_mem_rd,on,100000,148,tool_overhead,1600000,3000,2000,146,7
20260715_161841,2026-07-15T16:58:27.079395,H1,lat_mem_rd,on,100000,149,workload_baseline,10011200000,44000,815000,569,42
20260715_161841,2026-07-15T16:58:35.514715,H1,lat_mem_rd,on,100000,149,tool_overhead,1900000,2900,3900,148,7
20260715_161841,2026-07-15T16:58:43.027359,H1,lat_mem_rd,on,100000,150,workload_baseline,10007500000,6142000,830000,11192,42
20260715_161841,2026-07-15T16:58:51.474850,H1,lat_mem_rd,on,100000,150,tool_overhead,5200000,9300,7000,158,21
20260715_161841,2026-07-15T16:58:59.030826,H1,lat_mem_rd,on,100000,151,workload_baseline,10011700000,41000,793000,464,42
20260715_161841,2026-07-15T16:59:07.479844,H1,lat_mem_rd,on,100000,151,tool_overhead,1700000,3200,2400,132,7
20260715_161841,2026-07-15T16:59:14.996204,H1,lat_mem_rd,on,100000,152,workload_baseline,10011200000,29000,826000,771,44
20260715_161841,2026-07-15T16:59:23.432068,H1,lat_mem_rd,on,100000,152,tool_overhead,1350000,3400,1500,148,7
20260715_161841,2026-07-15T16:59:30.950837,H1,lat_mem_rd,on,100000,153,workload_baseline,9993500000,34014000,1078000,31152,44
20260715_161841,2026-07-15T16:59:39.384651,H1,lat_mem_rd,on,100000,153,tool_overhead,7200000,12400,14900,152,16
20260715_161841,2026-07-15T16:59:46.898697,H1,lat_mem_rd,on,100000,154,workload_baseline,10010400000,45000,799000,473,44
20260715_161841,2026-07-15T16:59:55.387329,H1,lat_mem_rd,on,100000,154,tool_overhead,1450000,2700,1700,145,7
20260715_161841,2026-07-15T17:00:02.900160,H1,lat_mem_rd,on,100000,155,workload_baseline,10011000000,39000,828000,1393,44
20260715_161841,2026-07-15T17:00:11.343342,H1,lat_mem_rd,on,100000,155,tool_overhead,2100000,5200,3400,146,7
20260715_161841,2026-07-15T17:00:18.851697,H1,lat_mem_rd,on,100000,156,workload_baseline,9991800000,51036000,1306000,59037,42
20260715_161841,2026-07-15T17:00:27.277823,H1,lat_mem_rd,on,100000,156,tool_overhead,1500000,2900,2200,150,7
20260715_161841,2026-07-15T17:00:34.789984,H1,lat_mem_rd,on,100000,157,workload_baseline,10011600000,37000,795000,473,44
20260715_161841,2026-07-15T17:00:43.231823,H1,lat_mem_rd,on,100000,157,tool_overhead,1300000,3100,1200,144,7
20260715_161841,2026-07-15T17:00:50.743818,H1,lat_mem_rd,on,100000,158,workload_baseline,10010400000,41000,814000,3479,52
20260715_161841,2026-07-15T17:00:59.190184,H1,lat_mem_rd,on,100000,158,tool_overhead,4300000,7600,7100,150,9
20260715_161841,2026-07-15T17:01:06.715983,H1,lat_mem_rd,on,100000,159,workload_baseline,9995700000,36431000,1192000,57784,36
20260715_161841,2026-07-15T17:01:15.161752,H1,lat_mem_rd,on,100000,159,tool_overhead,1200000,2700,1800,150,7
20260715_161841,2026-07-15T17:01:22.682830,H1,lat_mem_rd,on,100000,160,workload_baseline,10011700000,42000,789000,513,44
20260715_161841,2026-07-15T17:01:31.118487,H1,lat_mem_rd,on,100000,160,tool_overhead,1400000,2800,1700,178,7
20260715_161841,2026-07-15T17:01:38.619902,H1,lat_mem_rd,on,100000,161,workload_baseline,10010300000,45000,790000,5812,44
20260715_161841,2026-07-15T17:01:47.054540,H1,lat_mem_rd,on,100000,161,tool_overhead,1550000,3300,1800,149,10
20260715_161841,2026-07-15T17:01:54.566193,H1,lat_mem_rd,on,100000,162,workload_baseline,10011700000,8221000,872000,566,46
20260715_161841,2026-07-15T17:02:03.011474,H1,lat_mem_rd,on,100000,162,tool_overhead,1350000,2700,1100,146,7
20260715_161841,2026-07-15T17:02:10.529840,H1,lat_mem_rd,on,100000,163,workload_baseline,10011600000,34000,813000,608,44
20260715_161841,2026-07-15T17:02:18.980190,H1,lat_mem_rd,on,100000,163,tool_overhead,1350000,3400,1300,144,7
20260715_161841,2026-07-15T17:02:26.498891,H1,lat_mem_rd,on,100000,164,workload_baseline,10005800000,6869000,848000,15792,44
20260715_161841,2026-07-15T17:02:34.942535,H1,lat_mem_rd,on,100000,164,tool_overhead,6850000,12900,11500,146,16
20260715_161841,2026-07-15T17:02:42.466164,H1,lat_mem_rd,on,100000,165,workload_baseline,10011300000,47000,798000,463,46
20260715_161841,2026-07-15T17:02:50.890653,H1,lat_mem_rd,on,100000,165,tool_overhead,1400000,2400,1300,152,7
20260715_161841,2026-07-15T17:02:58.405045,H1,lat_mem_rd,on,100000,166,workload_baseline,10011500000,42000,824000,772,44
20260715_161841,2026-07-15T17:03:06.837265,H1,lat_mem_rd,on,100000,166,tool_overhead,1300000,2100,1800,144,7
20260715_161841,2026-07-15T17:03:14.353208,H1,lat_mem_rd,on,100000,167,workload_baseline,10003900000,35781000,1096000,31152,42
20260715_161841,2026-07-15T17:03:22.843658,H1,lat_mem_rd,on,100000,167,tool_overhead,2600000,4600,4100,145,13
20260715_161841,2026-07-15T17:03:30.359176,H1,lat_mem_rd,on,100000,168,workload_baseline,9993800000,42000,798000,469,44
20260715_161841,2026-07-15T17:03:38.808266,H1,lat_mem_rd,on,100000,168,tool_overhead,1550000,2300,1500,145,7
20260715_161841,2026-07-15T17:03:46.326616,H1,lat_mem_rd,on,100000,169,workload_baseline,10011400000,41000,828000,1389,44
20260715_161841,2026-07-15T17:03:54.771166,H1,lat_mem_rd,on,100000,169,tool_overhead,1600000,3100,1800,144,7
20260715_161841,2026-07-15T17:04:02.278590,H1,lat_mem_rd,on,100000,170,workload_baseline,9996800000,50015000,1311000,61869,42
20260715_161841,2026-07-15T17:04:10.731572,H1,lat_mem_rd,on,100000,170,tool_overhead,1650000,2300,2400,146,7
20260715_161841,2026-07-15T17:04:18.243464,H1,lat_mem_rd,on,100000,171,workload_baseline,10011900000,40000,804000,602,52
20260715_161841,2026-07-15T17:04:26.718525,H1,lat_mem_rd,on,100000,171,tool_overhead,1550000,2700,2100,147,6
20260715_161841,2026-07-15T17:04:34.239137,H1,lat_mem_rd,on,100000,172,workload_baseline,10010700000,43000,800000,3120,44
20260715_161841,2026-07-15T17:04:42.689716,H1,lat_mem_rd,on,100000,172,tool_overhead,2250000,4200,2900,141,9
20260715_161841,2026-07-15T17:04:50.209699,H1,lat_mem_rd,on,100000,173,workload_baseline,9994600000,34410000,1181000,57784,36
20260715_161841,2026-07-15T17:04:58.641060,H1,lat_mem_rd,on,100000,173,tool_overhead,1500000,3200,1300,149,7
20260715_161841,2026-07-15T17:05:06.143969,H1,lat_mem_rd,on,100000,174,workload_baseline,10010800000,49000,787000,509,44
20260715_161841,2026-07-15T17:05:14.575074,H1,lat_mem_rd,on,100000,174,tool_overhead,1750000,3100,2300,148,7
20260715_161841,2026-07-15T17:05:22.088464,H1,lat_mem_rd,on,100000,175,workload_baseline,10007600000,82000,798000,8988,52
20260715_161841,2026-07-15T17:05:30.522923,H1,lat_mem_rd,on,100000,175,tool_overhead,1700000,3400,2300,147,11
20260715_161841,2026-07-15T17:05:38.021993,H1,lat_mem_rd,on,100000,176,workload_baseline,10010600000,246000,819000,563,42
20260715_161841,2026-07-15T17:05:46.473291,H1,lat_mem_rd,on,100000,176,tool_overhead,1500000,2300,1400,142,7
20260715_161841,2026-07-15T17:05:53.980273,H1,lat_mem_rd,on,100000,177,workload_baseline,10011700000,47000,817000,607,44
20260715_161841,2026-07-15T17:06:02.425878,H1,lat_mem_rd,on,100000,177,tool_overhead,1500000,2200,2700,144,7
20260715_161841,2026-07-15T17:06:09.947288,H1,lat_mem_rd,on,100000,178,workload_baseline,10006100000,11764000,878000,15792,43
20260715_161841,2026-07-15T17:06:18.377020,H1,lat_mem_rd,on,100000,178,tool_overhead,3450000,7000,5400,148,18
20260715_161841,2026-07-15T17:06:25.930449,H1,lat_mem_rd,on,100000,179,workload_baseline,10012100000,43000,798000,468,44
20260715_161841,2026-07-15T17:06:34.373821,H1,lat_mem_rd,on,100000,179,tool_overhead,1550000,3800,1800,168,7
20260715_161841,2026-07-15T17:06:41.893156,H1,lat_mem_rd,on,100000,180,workload_baseline,10010800000,53000,827000,915,42
20260715_161841,2026-07-15T17:06:50.393731,H1,lat_mem_rd,on,100000,180,tool_overhead,1300000,3000,1000,151,7
20260715_161841,2026-07-15T17:06:57.907965,H1,lat_mem_rd,on,100000,181,workload_baseline,9998800000,46953000,1228000,43440,40
20260715_161841,2026-07-15T17:07:06.386066,H1,lat_mem_rd,on,100000,181,tool_overhead,850000,2500,1200,149,7
20260715_161841,2026-07-15T17:07:13.905129,H1,lat_mem_rd,on,100000,182,workload_baseline,10011600000,47000,799000,474,42
20260715_161841,2026-07-15T17:07:22.345163,H1,lat_mem_rd,on,100000,182,tool_overhead,1700000,3300,2100,142,7
20260715_161841,2026-07-15T17:07:29.849164,H1,lat_mem_rd,on,100000,183,workload_baseline,10009700000,45000,823000,2652,50
20260715_161841,2026-07-15T17:07:38.294690,H1,lat_mem_rd,on,100000,183,tool_overhead,1950000,6400,3700,150,8
20260715_161841,2026-07-15T17:07:45.804656,H1,lat_mem_rd,on,100000,184,workload_baseline,9993700000,47548000,1333000,74178,39
20260715_161841,2026-07-15T17:07:54.262240,H1,lat_mem_rd,on,100000,184,tool_overhead,1800000,3400,2800,146,7
20260715_161841,2026-07-15T17:08:01.816876,H1,lat_mem_rd,on,100000,185,workload_baseline,10011400000,50000,784000,501,42
20260715_161841,2026-07-15T17:08:10.251269,H1,lat_mem_rd,on,100000,185,tool_overhead,2200000,2500,4000,152,7
20260715_161841,2026-07-15T17:08:17.755958,H1,lat_mem_rd,on,100000,186,workload_baseline,10010200000,57000,788000,5816,42
20260715_161841,2026-07-15T17:08:26.200262,H1,lat_mem_rd,on,100000,186,tool_overhead,3450000,5800,6000,148,13
20260715_161841,2026-07-15T17:08:33.713772,H1,lat_mem_rd,on,100000,187,workload_baseline,10010800000,10839000,870000,455,36
20260715_161841,2026-07-15T17:08:42.155375,H1,lat_mem_rd,on,100000,187,tool_overhead,1800000,2900,2700,144,7
20260715_161841,2026-07-15T17:08:49.676596,H1,lat_mem_rd,on,100000,188,workload_baseline,10011200000,73000,811000,573,42
20260715_161841,2026-07-15T17:08:58.155331,H1,lat_mem_rd,on,100000,188,tool_overhead,1750000,2700,2300,145,7
20260715_161841,2026-07-15T17:09:05.684116,H1,lat_mem_rd,on,100000,189,workload_baseline,10006500000,5631000,829000,11196,42
20260715_161841,2026-07-15T17:09:14.140048,H1,lat_mem_rd,on,100000,189,tool_overhead,7650000,15600,15200,5,22
20260715_161841,2026-07-15T17:09:21.655224,H1,lat_mem_rd,on,100000,190,workload_baseline,10011300000,46000,795000,467,42
20260715_161841,2026-07-15T17:09:30.094733,H1,lat_mem_rd,on,100000,190,tool_overhead,1850000,2100,2800,148,7
20260715_161841,2026-07-15T17:09:37.606934,H1,lat_mem_rd,on,100000,191,workload_baseline,10011100000,54000,820000,775,42
20260715_161841,2026-07-15T17:09:46.039305,H1,lat_mem_rd,on,100000,191,tool_overhead,1550000,2900,2300,147,7
20260715_161841,2026-07-15T17:09:53.545582,H1,lat_mem_rd,on,100000,192,workload_baseline,10000700000,32710000,1067000,31156,42
20260715_161841,2026-07-15T17:10:01.980945,H1,lat_mem_rd,on,100000,192,tool_overhead,2200000,4300,3800,142,12
20260715_161841,2026-07-15T17:10:09.492035,H1,lat_mem_rd,on,100000,193,workload_baseline,10011200000,52000,798000,477,42
20260715_161841,2026-07-15T17:10:17.931065,H1,lat_mem_rd,on,100000,193,tool_overhead,1350000,2700,2500,150,7
